"Country Name","Country Code","Indicator Name","Indicator Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Rwanda","RWA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398890593.88097,1565510107.83696,1543918440.76481,1771388861.71914,1661058363.26122,1649212022.92777,1774237624.46946,1662850685.16259,1802454891.28442,1772893316.89674,1767519659.80099,1873485664.56982,1920261032.5089,1806032814.74957,717953214.228579,1112503441.08966,1219770974.32779,1500490462.28254,1621983988.51834,2061173228.11598,2328946574.44356,2458167357.05908,2748853415.07177,2645178344.38517,2944876246.18614,3282642430.86691,3759989366.17862,4040399595.34686,4087876236.14562,4434832386.33537,4742824722.89006,5190398395.24806,5591099035.71031,5836848590.04133,6237941227.80639,6950737986.35936,7284095769.69859,7523516519.08954,8151704144.03521,8972672637.97469,8657424683.40498,9598871352.02326
"South Asia","SAS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",220220490908.68,223317776444.067,222739518436.403,239598970561.939,224228077785.538,236024391958.564,252426489795.246,264566671981.905,283417831736.11,275538419828.946,303835316653.482,301921608736.74,305888495381.679,337092071380.05,343134081187.822,355747853608.367,370401721316.54,393793067750.596,423867563366.815,448029683060.37,482355165195.76,478276975589.788,497558020065.732,542748357885.43,572976749665.284,599734933194.716,667868309561.108,689312696582.346,735192502821.885,756221865000.576,798125735474.939,810015711406.113,848624342098.473,924194095988.102,1005072964899.27,1087779243545.28,1177037114342.7,1271990618751.83,1310543370121.69,1432420234275.15,1566921010035.53,1642903482088.54,1742621505853.92,1848980957941.85,1964711511837.46,2134745166911.4,2289727705463.99,2481101859469.7,2631318606430.27,2729968670499.66,2574455687885.25,2827401151704.88
"Saudi Arabia","SAU","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218315880491.577,217697978550.549,237198489112.886,250397346298.467,286534011740.696,345590785203.413,388238914013.344,417370475697.419,490282368095.134,430598730010.643,491395266883.934,585403323312.049,611772771697.842,606086949292.623,602310465590.352,529731184587.035,521165011558.045,551009536921.644,599045267498.08,601538574356.342,533733734749.651,NA
"Sudan","SDN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76066047561.646,NA,NA,NA,NA,NA,NA
"Senegal","SEN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,4288631495.81682,4547736337.52398,4210137192.40987,4570351486.43199,4752467312.88764,5070118187.24171,5069143568.41967,4894760577.61753,5146459214.85326,5049316115.487,5492949310.25761,5372984251.04289,4972003274.7934,5447908281.24029,6008229685.26926,6370575864.8176,6799359319.84794,6460362785.04459,6422386707.37128,6516475325.59344,6692705005.82523,6821555752.34268,6764962486.39904,6003892878.3811,6524904367.25515,6598240456.55628,7028463653.9189,7277266389.74231,8204020957.12877,8229305947.02695,9095891550.79104,8834305062.67148,9625002265.66409,9787310167.19601,10405844036.5249,10675545969.62,11069866016.141,11062918025.229,11926511141.4857,12426255714.8865,12226648317.4876,12349953404.1076,13098609340.2808,14304478029.5941,15503087529.9722,16782681711.8316,18192350062.2903,19023873728.9061,19819164312.6308,20323372307.819,21382261508.7942
"Singapore","SGP","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,14141091374.7117,15942492085.1065,17183820218.9721,17995876384.1328,19534025733.7211,20249896306.5748,21522690856.0522,23357847876.2361,25328777934.1426,26143247831.5745,28108126106.3354,30549567566.2974,34696353004.115,38340418759.2863,38100477164.5963,37877539273.6455,40111169816.3931,46343465762.292,51838559134.5062,57489523236.6024,62526494940.8076,67000337006.2691,72637058746.2014,84192139032.2208,94131345493.6485,99801839925.3237,111513783764.173,106066567618.629,109760925737.157,124115095743.963,119862910098.159,121805080675.656,124511335968.396,135195113190.639,149108843903.258,171082611299.448,190044158905.766,177867470574.77,176365766051.784,220079161247.94,224474670846.4,227643259332.277,229200876568.766,240194148875.238,239432352811.545,252588121144.912,265945151860.172,262815369529.933,257340621233.621,232229524510.427,262103830649.256
"Solomon Islands","SLB","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563881875.044418,591970972.75162,567002372.509724,587305133.315555,581744730.81041,567237973.881314,547545519.092113,571992725.857552,599606691.427104,619270036.259176,802633357.349765,653252499.546188,747645467.210771,875271113.498594,1104707523.15548,1222852905.5296,985956188.282722,1021653799.12292,872218258.738575,881141719.809822,722514830.162679,611754045.636336,641496273.144165,707197412.939312,755741910.967038,887702167.138269,920512281.073399,958481815.554139,930196443.474364,928391616.925657,1067876759.16214,1000312530.81994,999966469.509053,1126345722.72579,1137635924.27954,1178042357.38067,1205954165.33834,1263619386.01477,1401849776.06839,1432775812.90873,1341685265.69291,1440249334.2433
"Sierra Leone","SLE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315938677.22704,1617603765.70773,1688253325.92742,1847712721.03822,1986529801.99819,2382153820.41043,2645622817.26369,2921554337.87642,3119181822.45098,3282212865.41625,3390764823.39038,4206556930.27024,4849414493.24173,4909854130.24794,3571359705.49504,3506825502.62051,4588108242.06355,4537452169.98802,4990036610.40046,4738916737.51568,4559545968.7347
"El Salvador","SLV","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12045127834.1106,12288243163.1687,13293881501.1555,14461036336.8755,15443182547.7048,16517601568.6343,16467933528.3272,16927517618.1669,17533978943.8847,17436223172.3003,17352874462.6689,17493895909.0394,17623737959.7016,17590641054.6938,17384431078.2986,18077123492.7525,18741918663.3191,18845293523.4595,18532533930.3895,17795176453.1713,18088287755.7873,18693068542.2041,18886061866.9874,18900751065.8773,19067422870.4145,19824624009.2986,20291675029.6445,20344085884.2818,20400773750.6715,21204705648.0607,19096877011.3838,20529790750.4835
"San Marino","SMR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somalia, Fed. Rep.","SOM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3435364148.40986,3671028452.71674,3925747293.08574,4054566077.85745,4175322536.54773,4697657094.37102,4932381063.91843,5020988968.77949,5291987837.35809
"Serbia","SRB","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28807680204.3742,30674932650.0114,32328528270.01,32197789060.8478,31928639091.1815,31216618225.8314,31011147191.4964,32171499967.9438,31960484958.1562,32529189657.5299,33356374459.5616,33434088750.7857,35255730878.8626,36497854180.5905,37541350141.3765,39678067300.8821
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340725445367.76,NA,NA,NA,NA,NA,NA
"South Sudan","SSD","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4499169849.06449,12510011305.0379,8229132921.26735,9385593042.64404,8655235712.47203,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","SSF","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391540994760.34,NA,NA,NA,NA,NA,NA
"Small states","SST","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151677224113.416,154040972302.088,158856005023.357,163656448260.792,172085723250.84,176324973030.705,184569019202.511,164676971253.12,172737023810.158
"Sao Tome and Principe","STP","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183054802.357012,NA,NA,NA,NA,NA,NA
"Suriname","SUR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4212584420.29413,NA,NA,NA,NA,NA,NA
"Slovak Republic","SVK","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29762766008.7183,32010217924.6715,34904343230.7363,36708571778.1335,36557638696.5884,37459551331.9811,39420868627.3205,41737677963.8958,42049872386.0445,45938998649.9408,50721187724.8492,55310981711.7726,61738975680.1895,65165995106.7944,61524522413.9736,64832353551.2695,64967093278.075,66785415495.4891,67410217518.989,69036227180.9649,71566116397.4438,72310170233.5745,74925899810.241,77940780333.223,79018138334.3835,76538432504.0845,78385501863.0725
"Slovenia","SVN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21935456626.27,22479193570.626,23606146916.6789,24395291690.5263,25899522217.0699,25857519269.3941,27118799330.7079,28278961567.2059,29194273051.7195,30073395112.2715,30941718537.9622,32586484800.2497,34894306814.5586,35661987970.7664,33647170084.7053,33021449867.3429,32800055628.9529,31167089175.4157,31208777544.1919,32572282908.8445,32810818836.4785,34497680528.5075,36753976541.3848,38777500152.5884,40387582924.7319,38635098771.1104,41393697501.918
"Sweden","SWE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",187156834898.642,188844070815.119,193332299378.666,200557986864.262,200752551041.284,210584345175.201,212340786585.115,204748656424.285,205938182423.9,212336378071.523,214709853517.086,214607464533.107,213464687070.104,215216146730.009,227023096816.819,230096421248.533,242369070869.571,250225381962.565,256170556101.263,260941123214.535,260507774728.224,257527171179.687,250352950833.45,240428484911.495,257029442984.115,272512984325.405,274111664208.72,280985234085.169,293108492927.372,306079289568.718,317516647661.283,318007228105.436,321772953113.551,334457841337.293,343477863382.339,353504698913.639,376160887216.901,393556964784.439,390091010587.728,364674217423.401,389253605979.912,397615341981.944,395438810525.065,399688074910.481,410410913195.646,425025439105.011,432807161551.769,447233232675.27,452610060729.005,468434785697.733,459134878156.441,479948935657.992
"Eswatini","SWZ","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743913845.08854,2783964647.17318,2950018703.36218,2977894310.18817,2933912336.3036,3020522991.51914,2934501657.76908,2857854284.53373,2990254075.10076
"Sint Maarten (Dutch part)","SXM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","SYC","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511034489.989863,493616075.716515,606363616.845378,664623616.081268,648147202.441069,657192596.297018,708789522.233211,762832985.029854,782446833.58848,714024767.333246,658858454.355354,636146936.729903,657333429.063726,725355581.352185,782646996.501938,853503317.691462,864065681.743842,821443006.512392,841925953.742532,845553168.318104,889330627.028352,988733865.75988,993665659.256647,1040613089.29295,1073881134.513,1155276355.48746,1217722751.44921,1295336569.24638,1352257563.46663,1427259402.43311,1284875807.28515,1380854388.30459
"Syrian Arab Republic","SYR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14164850310.2976,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TCA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855089097.52897,NA,NA,NA,NA,NA,NA
"Chad","TCD","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4146197957.03118,4361903495.41282,5020966702.0636,5024350369.17426,5961703127.11329,7128702954.76297,6913657637.99975,7404006818.90349,7874177034.48423,8597696077.69483,8459709989.72586,7773942112.41098,7081360457.78401,7828554076.89694,8295851375.08219,7219908533.61987,7649285567.45064
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2752292057702.9,2485610173484.61,2572623258605.54,2174404644754.52,2186052479240.66,2175532518590.37,2306131833635.83,3108793660102.01,2902123819039.84,3581125879262.68,3884647231024.02,4497063468060.67,5637660468405.39,5948847568294.06,6679863647145.22,7213051858783.15,7545295390828.99,8276490340903,8758804017436.63,9443681811376.96,10108037295573.1,10817316567922.5,11550664998347.3,12038062022342.1,12589759520103.7,12558579967834.2,13339684832283.4
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336057047938.8,1509573885941.74,1568608565654.07,1627250284663.62,1725549822439.5,1924980370291.69,2104067924866.94,2332753882120.97,2625964785431.53,2776756073112.7,2470154181944.46,2670006458699.53,2867315428146.74,2971551042875.57,2992855466488.21,3022450780498.78,2971398477230.65,2938276893112.67,3070551449027.92,3224459135960.06,3310362835771.35,3241889388750.68,3263472740838.62
"Togo","TGO","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,869717386.541236,926718745.337598,961196138.367039,1297594549.25891,971770694.58219,1249449030.83764,1302219942.69129,1324737662.68299,1380943889.08211,1319512981.24005,1267960824.56304,1222982283.79844,1152312487.11395,1393188526.6966,1540670793.27312,1594523324.77115,1584272668.03497,1725141233.37871,1827823260.57456,1975734458.28838,1796007254.83056,1830301019.2313,1276024011.464,1391131523.60823,1488337688.1383,1947098870.65715,2086090988.80134,2250660271.10981,2354535627.15537,2296805076.38317,2305918295.84953,2439446905.47106,2523710127.10233,2526630114.14715,2333941738.12411,2443462766.72153,2371506467.1632,2531524863.18805,2602663409.98765,2752543329.47473,2789335707.61945,2660652361.98166,3064419319.4854,3228545221.89778,3655283022.1276,5795285442.63668,6095229386.70467,6639458967.40549,7147179750.34548,7161792882.99871,7130134085.63651
"Thailand","THA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306808192397.832,NA,NA,NA,NA,NA,NA
"Tajikistan","TJK","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5671611979.56848,6229728163.65875,7748463771.54718,7118837181.04065,7428391385.97479,7561701110.7763,7135954726.2658,7205370996.91753,7828053119.42962,7972233729.68291,8771821319.39492,8901359503.97641,9350765963.22464,10533939744.6209,10642111752.3625,11046201999.9063,11268282745.5682,11484411194.0406
"Turkmenistan","TKM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",1065533165941.27,1156309058436.64,1240818562783.42,1358498336935.2,1424667029227.03,1460285751050.42,1545383250597.38,1608421843255.6,1572211329234,1751261369462.99,1881213190375.17,1881567158935.53,1819791515603.54,1694982710742.32,1682715321277.72,1709625432288.19,1764473221470.64,1797284600286.34,1801878342775.07,1880651576565.29,1942103270354.88,2073242108232.58,2163019311128.92,2228957521706.21,2377082888330.1,2399725813926.74,2509908962081.38,2656100184750.01,2700160291116.11,2661836356166.2,2734855410914.01,2740628049706.4,2751853554385.84,2784360266891.84,2904394638598.38,2980972449841.85,3207540187364.35,3415058452962.5,3517189052502.19,3447410494175.78,3678784678978.77,3836684997704.67,3887159457738.69,4025895935450.12,4074462747471.93,4117865424893.54,4100005336697.69,4231238369720.88,4244252714580.31,4293805799402.32,4004594538526.81,4166892180718.35
"Timor-Leste","TLS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616381801.50379,1518724583.81051,1561159769.67619,1298974490.65184,1760611834.54788,1548628869.93369,531847538.201643
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645451283205.209,658934156599.935,679763336556.788,730701714978.758,754285089400.519,773515758507.097,812046659801.715,810797962694.694,873255276182.825,944365748959.849,998037406129.718,1044126069420.16,1113115909132.57,1182904111127.75,1293436648849.68,1349707476400.37,1377695398528.91,1492273495029.94,1513562669186.84,1531666865746.25,1538833855662.13,1549409068233.38,1467515463946.81,1588659745990.23,1618062382047.14,1548679926813.71,1564743082809.56,1538166102574.02,1669271744539.63
"Tonga","TON","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364830482.154376,359061487.881449,368275727.42883,365093580.890962,382821785.095711,403803409.798086,391535228.276637,383832079.162317,385469981.162441,406959168.628888,389139771.092409,354757751.873111,384189160.248012,373989383.266798,372591794.723118,370085773.302021,378280718.301624,382281257.950106,394727919.619878,403525487.971014,390312260.863068,401993439.998123,441183351.830628,467970548.030634,469820260.403248,507690036.527241,488187231.447731,436164649.295503
"South Asia (IDA & IBRD)","TSA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",220220490908.68,223317776444.067,222739518436.403,239598970561.939,224228077785.538,236024391958.564,252426489795.246,264566671981.905,283417831736.11,275538419828.946,303835316653.482,301921608736.74,305888495381.679,337092071380.05,343134081187.822,355747853608.367,370401721316.54,393793067750.596,423867563366.815,448029683060.37,482355165195.76,478276975589.788,497558020065.732,542748357885.43,572976749665.284,599734933194.716,667868309561.108,689312696582.346,735192502821.885,756221865000.576,798125735474.939,810015711406.113,848624342098.473,924194095988.102,1005072964899.27,1087779243545.28,1177037114342.7,1271990618751.83,1310543370121.69,1432420234275.15,1566921010035.53,1642903482088.54,1742621505853.92,1848980957941.85,1964711511837.46,2134745166911.4,2289727705463.99,2481101859469.7,2631318606430.27,2729968670499.66,2574455687885.25,2827401151704.88
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391540994760.34,NA,NA,NA,NA,NA,NA
"Trinidad and Tobago","TTO","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22203894537.2528,NA,NA,NA,NA,NA,NA
"Tunisia","TUN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",4222906568.54097,4604838986.37822,5515806564.65439,5425409579.96424,6097504138.94674,6372116259.90155,6518040738.06287,6605473828.30062,7156325626.54369,7489732679.92919,7940598680.7584,8598482674.77675,8671557245.70365,9022588543.97626,9205433224.82887,9293622168.56029,8982514772.69147,9550205481.5717,9679821653.26271,9920266001.62943,10879227602.9755,11035280039.6463,10872460469.8776,10805803045.333,11317886602.7011,11798031867.068,12697004472.2147,13641830952.4302,14414836928.4572,15273356090.1601,15616180600.0316,17484583211.6721,17807053365.8828,18730600060.6621,19603084944.8279,20248655325.8477,21142449555.4633,21754325984.2038,21677686382.0791,23385746733.0146,32490692452.8435,30564764355.5541,31516037111.5792,33388129509.5934,35615347620.9525,37747016889.318,38896005310.0519,39836174873.9329,42458236403.8186,42176702714.3578,38029987124.8558,39713291285.4017
"Turkiye","TUR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726983882746.545,NA,NA,NA,NA,NA,NA
"Tuvalu","TUV","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tanzania","TZA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8161273114.69311,8688880208.25475,8285401167.0672,8010977236.41009,8383839663.49429,9247993840.3903,9974577877.1301,11243365293.9418,13273393315.8395,14228608339.7197,14992890550.7311,15942338924.2509,17811748031.9653,18683351018.8077,20020831052.3198,22081691485.2389,24236555405.6737,25100541554.3716,25741418542.3076,26250011294.0925,27198617095.0248,27978400562.2405,26824979336.9924,30914404710.4252,34589742236.4357,39194492137.8039,43239080245.2784,46377542143.4391,49124200634.0404,51761277538.3508,52687155161.4589,54790431980.081
"Uganda","UGA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3140699635.65556,4117064827.06946,4703403733.53215,4661585834.73352,4412789997.44429,4857174164.59872,5295214894.06977,5327467492.66794,5075835277.65199,4828253263.18463,4489788484.16624,5704519942.90663,6364106724.21789,7520789494.54706,7987539660.4055,8816737560.70075,8895217515.71096,10052853640.6941,9828865430.85296,9923340764.48466,10419856707.6713,10116596719.4138,11664684871.6783,12564669619.2013,14050502500.6115,14765580600.879,15603238600.7322,18334127100.9636,19454340688.8151,20358284402.7265,20013880294.4598,20902693614.3146,23573945100.0257,24691892717.6739,26420410513.5733,27550903584.6654,29881265809.1572,31540830392.2397,32160698767.4767,33112529137.9535
